date,gold_close,mm_long,mm_short,mm_net,mm_long_percentile_156w,mm_short_percentile_156w,mm_net_percentile_156w,gold_return_1w,gold_return_2w,gold_return_4w,gold_return_8w,mm_long_velocity_2w,mm_long_velocity_4w,mm_long_velocity_8w,mm_long_velocity_12w,mm_long_velocity_26w,mm_short_velocity_2w,mm_short_velocity_4w,mm_short_velocity_8w,mm_short_velocity_12w,mm_short_velocity_26w,mm_net_velocity_2w,mm_net_velocity_4w,mm_net_velocity_8w,mm_net_velocity_12w,mm_net_velocity_26w
2019-09-17,1505.0999755859375,241936,28080,213856,0.9294871794871796,0.2371794871794871,0.935897435897436,0.0099308369274027,-0.0263924239496595,0.0003323142417341,0.0598549408219859,-0.04487179487179482,-0.019230769230769162,0.10897435897435914,0.1282051282051283,0.6474358974358976,-0.07051282051282062,0.1538461538461538,-0.012820512820512914,0.025641025641025578,-0.5705128205128206,-0.03205128205128194,-0.019230769230769162,0.10256410256410264,0.10897435897435914,0.7115384615384617
2019-09-24,1532.0999755859375,265508,27637,237871,0.9871794871794872,0.2371794871794871,0.9935897435897436,0.0179390076659118,0.0280479939530842,-0.005775486316718,0.0716234370226625,0.06410256410256399,0.019230769230769273,0.11538461538461542,0.14743589743589747,0.6217948717948719,-0.06410256410256412,-0.051282051282051294,-0.012820512820512914,0.14102564102564097,-0.4551282051282052,0.07692307692307698,0.04487179487179482,0.1282051282051282,0.14102564102564108,0.641025641025641
2019-10-01,1482.0,219990,29179,190811,0.8910256410256411,0.2628205128205128,0.8717948717948718,-0.032700199976687,-0.0153478014488337,-0.0413351597159604,0.0065199507109203,-0.03846153846153855,-0.08333333333333337,-0.044871794871794934,0.0705128205128206,0.6730769230769231,0.02564102564102569,-0.044871794871794934,0.13461538461538458,0.08974358974358979,-0.4871794871794872,-0.06410256410256421,-0.09615384615384615,-0.0705128205128206,0.03205128205128205,0.6602564102564104
2019-10-08,1497.199951171875,231976,31475,200501,0.9166666666666666,0.2884615384615384,0.903846153846154,0.0102563773089574,-0.0227792082567688,0.0046298746008734,-0.003328451712503,-0.0705128205128206,-0.0064102564102566095,-0.012820512820512997,0.07692307692307687,0.6730769230769231,0.051282051282051294,-0.01282051282051283,0.15384615384615377,0.03205128205128199,-0.4230769230769232,-0.08974358974358965,-0.012820512820512664,-0.038461538461538436,0.06410256410256421,0.6346153846153848
2019-10-15,1477.5999755859375,213987,38200,175787,0.8525641025641025,0.3461538461538461,0.8012820512820513,-0.0130910875134589,-0.002968977337424,-0.0182712115115769,-0.0179449690536418,-0.03846153846153855,-0.0769230769230771,-0.09615384615384626,0.03205128205128205,0.782051282051282,0.08333333333333331,0.108974358974359,0.2628205128205128,0.09615384615384609,-0.5256410256410258,-0.07051282051282048,-0.1346153846153847,-0.15384615384615385,-0.03205128205128205,0.6666666666666667
2019-10-22,1481.699951171875,218317,33879,184438,0.8782051282051282,0.3205128205128205,0.8525641025641025,0.0027747534201951,-0.0103526586331157,-0.0328960415228696,-0.038481537201898,-0.038461538461538436,-0.10897435897435903,-0.08974358974358976,0.0064102564102563875,0.8397435897435898,0.032051282051282104,0.0833333333333334,0.032051282051282104,0.07051282051282048,-0.5512820512820513,-0.05128205128205143,-0.14102564102564108,-0.09615384615384626,-0.012820512820512886,0.7243589743589743
2019-10-29,1487.0,230664,32106,198558,0.9102564102564102,0.3012820512820512,0.8974358974358975,0.0035770054685722,0.0063616841969253,0.0033738191632928,-0.0381007979066351,0.05769230769230771,0.019230769230769162,-0.06410256410256421,-0.025641025641025772,0.8397435897435898,-0.04487179487179488,0.038461538461538436,-0.0064102564102564985,0.17307692307692302,-0.5128205128205129,0.09615384615384615,0.02564102564102566,-0.07051282051282048,-0.044871794871794934,0.717948717948718
2019-11-05,1480.800048828125,233167,35920,197247,0.9166666666666666,0.3397435897435897,0.8846153846153846,-0.0041694358923167,-0.0006073445187322,-0.0109537155213728,-0.0063745552497768,0.038461538461538436,0.0,-0.0064102564102566095,-0.012820512820512997,0.7692307692307692,0.019230769230769218,0.05128205128205132,0.03846153846153849,0.2051282051282051,-0.44230769230769235,0.03205128205128205,-0.019230769230769384,-0.03205128205128205,-0.05769230769230782,0.6987179487179487
2019-11-12,1452.0999755859375,209432,33991,175441,0.8141025641025641,0.3333333333333333,0.7692307692307693,-0.0193814642732488,-0.023470090392779,-0.0172577154990057,-0.0352136076404937,-0.09615384615384615,-0.038461538461538436,-0.11538461538461553,-0.1346153846153847,0.3782051282051282,0.032051282051282104,-0.012820512820512775,0.09615384615384623,0.25,-0.38461538461538464,-0.1282051282051282,-0.03205128205128205,-0.16666666666666674,-0.1858974358974359,0.4102564102564103
2019-11-19,1473.300048828125,221795,26596,195199,0.8782051282051282,0.2115384615384615,0.8653846153846154,0.0145995961701141,-0.0050648296547095,-0.0056690980769126,-0.0383786487140468,-0.038461538461538436,0.0,-0.10897435897435903,-0.08974358974358976,0.6217948717948718,-0.1282051282051282,-0.10897435897435898,-0.025641025641025578,-0.07692307692307687,-0.6153846153846154,-0.019230769230769162,0.012820512820512886,-0.1282051282051282,-0.08333333333333337,0.6602564102564104
2019-11-26,1459.800048828125,218724,24437,194287,0.8589743589743589,0.173076923076923,0.8589743589743589,-0.0091631029339461,0.0053027156336673,-0.0182918299743611,-0.0149797241375674,0.04487179487179482,-0.05128205128205132,-0.03205128205128216,-0.11538461538461553,0.5641025641025641,-0.16025641025641033,-0.12820512820512822,-0.08974358974358979,-0.13461538461538472,-0.5961538461538463,0.08974358974358965,-0.03846153846153855,-0.012820512820512886,-0.10897435897435903,0.6025641025641025
2019-12-03,1478.199951171875,232276,24314,207962,0.9102564102564102,0.1666666666666666,0.9230769230769232,0.0126043990466508,0.0033258007068195,-0.0017558735619354,-0.0126903557438192,0.03205128205128205,-0.0064102564102563875,-0.0064102564102563875,-0.012820512820512997,0.34615384615384615,-0.04487179487179491,-0.1730769230769231,-0.12179487179487178,-0.1346153846153846,-0.35256410256410264,0.05769230769230782,0.03846153846153866,0.019230769230769273,0.0064102564102566095,0.3910256410256412
2019-12-10,1462.5999755859375,212929,29281,183648,0.8076923076923077,0.2884615384615384,0.8141025641025641,-0.0105533595597606,0.0019180207317159,0.0072309070839031,-0.0101515973523563,-0.05128205128205121,-0.0064102564102563875,-0.04487179487179482,-0.12179487179487192,0.17307692307692313,0.11538461538461539,-0.044871794871794934,-0.05769230769230771,0.051282051282051294,-0.06410256410256421,-0.04487179487179482,0.04487179487179482,0.012820512820512775,-0.12179487179487192,0.1923076923076923
2019-12-17,1474.5999755859375,228616,26895,201721,0.8782051282051282,0.2307692307692307,0.903846153846154,0.0082045673460322,-0.0024353779629633,0.0008823231621057,-0.0047917768913484,-0.03205128205128205,0.0,0.0,-0.10897435897435903,0.14743589743589747,0.0641025641025641,0.01923076923076919,-0.08974358974358979,-0.0064102564102563875,-0.12179487179487189,-0.019230769230769273,0.03846153846153855,0.05128205128205143,-0.08974358974358965,0.1923076923076924
2019-12-24,1499.0999755859375,245366,26520,218846,0.9423076923076924,0.2243589743589743,0.935897435897436,0.0166146754412259,0.0249555590108481,0.0269214450221186,0.0081371725527488,0.1346153846153847,0.08333333333333348,0.03205128205128216,0.05128205128205132,0.14102564102564108,-0.06410256410256407,0.05128205128205132,-0.0769230769230769,-0.038461538461538464,0.012820512820512803,0.12179487179487192,0.0769230769230771,0.03846153846153855,0.06410256410256421,0.10897435897435914
2019-12-31,1519.5,258357,25625,232732,0.9807692307692308,0.1987179487179487,0.9743589743589745,0.0136081814063728,0.0304489523650108,0.0279394196944624,0.0261344880441498,0.10256410256410264,0.0705128205128206,0.06410256410256421,0.06410256410256421,0.14102564102564108,-0.03205128205128199,0.032051282051282104,-0.141025641025641,-0.08974358974358967,0.1025641025641026,0.07051282051282048,0.05128205128205121,0.08974358974358987,0.07051282051282048,0.12179487179487192
2020-01-07,1571.800048828125,261083,31326,229757,0.9807692307692308,0.3333333333333333,0.9551282051282052,0.0344192489819841,0.0484958137723749,0.0746616129255988,0.0824323911953013,0.038461538461538436,0.17307692307692313,0.16666666666666674,0.1282051282051283,0.16025641025641035,0.108974358974359,0.044871794871794934,0.0,-0.012820512820512775,0.16025641025641033,0.019230769230769162,0.14102564102564108,0.1858974358974359,0.15384615384615385,0.11538461538461542
2020-01-14,1542.4000244140625,262402,31943,230459,0.9807692307692308,0.3525641025641026,0.9615384615384616,-0.018704684756806,0.0150707630234041,0.045978604333819,0.0469014954834896,0.0,0.10256410256410264,0.10256410256410264,0.10256410256410264,0.14102564102564108,0.15384615384615388,0.12179487179487189,0.14102564102564108,0.032051282051282104,0.0961538461538462,-0.012820512820512886,0.0576923076923076,0.09615384615384615,0.10897435897435903,0.1217948717948718
2020-01-21,1556.4000244140625,258269,34437,223832,0.9615384615384616,0.3974358974358974,0.9294871794871796,0.0090767633418045,-0.0097976994119221,0.0382229669543745,0.0661734294799376,-0.019230769230769273,0.019230769230769162,0.10256410256410264,0.05128205128205132,0.14102564102564108,0.0641025641025641,0.1730769230769231,0.22435897435897442,0.0961538461538462,0.1474358974358974,-0.02564102564102555,-0.0064102564102563875,0.0705128205128207,0.03205128205128216,0.09615384615384626
2020-01-28,1569.199951171875,254259,34321,219938,0.9487179487179488,0.3974358974358974,0.9102564102564102,0.0082240597256679,0.0173754709113114,0.0327080955392398,0.0615613604423797,-0.03205128205128205,-0.03205128205128205,0.03846153846153855,0.03205128205128216,0.07692307692307698,0.04487179487179482,0.1987179487179487,0.2307692307692308,0.05769230769230771,0.1474358974358974,-0.05128205128205132,-0.06410256410256421,-0.012820512820512997,0.02564102564102566,0.04487179487179482
2020-02-04,1550.4000244140625,223762,42152,181610,0.8269230769230769,0.4551282051282051,0.75,-0.0119805807690553,-0.0038550500551802,-0.0136149788454438,0.0600301177996063,-0.1346153846153847,-0.15384615384615397,0.019230769230769162,0.012820512820512775,-0.10897435897435914,0.05769230769230771,0.1217948717948718,0.16666666666666674,0.1217948717948718,0.3269230769230769,-0.17948717948717963,-0.20512820512820518,-0.0641025641025641,-0.019230769230769273,-0.1923076923076924
2020-02-11,1565.5999755859375,231499,35828,195671,0.8589743589743589,0.4166666666666667,0.8141025641025641,0.0098038899203574,-0.0022941471437397,0.0150414618806093,0.0617116516388391,-0.08974358974358987,-0.12179487179487192,-0.019230769230769273,-0.019230769230769273,-0.0705128205128207,0.019230769230769273,0.0641025641025641,0.185897435897436,0.20512820512820518,0.28205128205128205,-0.09615384615384615,-0.14743589743589747,-0.08974358974358987,-0.05128205128205132,-0.1282051282051283
2020-02-18,1600.0,278286,39740,238546,1.0,0.4487179487179487,0.9935897435897436,0.0219724226817186,0.0319917278153312,0.028013348048071,0.0673070682791685,0.17307692307692313,0.038461538461538436,0.0576923076923076,0.14102564102564108,0.05128205128205121,-0.006410256410256443,0.051282051282051266,0.22435897435897437,0.27564102564102566,0.36538461538461536,0.2435897435897436,0.06410256410256399,0.0576923076923076,0.1346153846153847,0.038461538461538436
2020-02-25,1646.9000244140625,263218,32372,230846,0.9743589743589745,0.3653846153846153,0.9551282051282052,0.0293125152587889,0.051929004915638,0.0495157249935938,0.0838433855966189,0.11538461538461553,0.02564102564102566,-0.0064102564102563875,0.06410256410256421,0.0064102564102564985,-0.05128205128205138,-0.032051282051282104,0.1666666666666666,0.1987179487179487,0.07692307692307693,0.14102564102564108,0.044871794871794934,-0.019230769230769273,0.03205128205128194,0.0064102564102563875
2020-03-03,1642.0999755859375,242921,27560,215361,0.8910256410256411,0.2692307692307692,0.8846153846153846,-0.0029145963670944,0.0263124847412108,0.059145994406528,0.0447257440984465,-0.10897435897435892,0.06410256410256421,-0.08974358974358976,0.08333333333333337,-0.08333333333333337,-0.17948717948717946,-0.1858974358974359,-0.0641025641025641,-0.019230769230769162,-0.03846153846153849,-0.10897435897435903,0.13461538461538458,-0.0705128205128206,0.07051282051282048,-0.08333333333333337
2020-03-10,1659.0999755859375,220642,10457,210185,0.7884615384615384,0.0064102564102564,0.8717948717948718,0.0103525974378837,0.0074078274279067,0.0597215134504629,0.0756612741990896,-0.18589743589743601,-0.07051282051282048,-0.1923076923076924,-0.08974358974358976,-0.1346153846153848,-0.3589743589743589,-0.4102564102564103,-0.3461538461538462,-0.2243589743589743,-0.2948717948717948,-0.08333333333333337,0.05769230769230771,-0.08974358974358976,-0.03205128205128216,-0.04487179487179482
2020-03-17,1524.9000244140625,164979,10900,154079,0.5064102564102564,0.0128205128205128,0.5897435897435898,-0.0808871997749745,-0.0713719949542387,-0.0469374847412109,-0.0202390127896964,-0.3846153846153847,-0.4935897435897436,-0.4551282051282052,-0.435897435897436,-0.42307692307692324,-0.25641025641025644,-0.4358974358974359,-0.38461538461538464,-0.2115384615384615,-0.22435897435897428,-0.2948717948717948,-0.40384615384615385,-0.33974358974358987,-0.34615384615384626,-0.34615384615384626
2020-03-24,1660.199951171875,158965,1556,157409,0.4679487179487179,0.0,0.5897435897435898,0.0887270801964876,0.0006629953602097,0.0080757341433304,0.0579913349678868,-0.32051282051282054,-0.5064102564102566,-0.4807692307692309,-0.512820512820513,-0.5192307692307694,-0.0064102564102564,-0.3653846153846153,-0.3974358974358974,-0.1987179487179487,-0.2371794871794871,-0.28205128205128205,-0.3653846153846154,-0.3205128205128205,-0.3846153846153847,-0.40384615384615385
2020-03-31,1583.4000244140625,156820,4222,152598,0.4487179487179487,0.0064102564102564,0.5769230769230769,-0.0462594440528697,0.0383631707412939,-0.0357468802415209,0.0212848293861911,-0.05769230769230771,-0.4423076923076924,-0.3782051282051282,-0.5320512820512822,-0.4423076923076924,-0.0064102564102564,-0.26282051282051283,-0.44871794871794873,-0.3269230769230769,-0.2564102564102564,-0.012820512820512886,-0.3076923076923077,-0.17307692307692313,-0.3782051282051283,-0.29487179487179493
2020-04-07,1664.800048828125,157005,4523,152482,0.4551282051282051,0.0128205128205128,0.5705128205128205,0.0514083763792947,0.0027708094154579,0.0034356418094541,0.0633623369884515,-0.012820512820512775,-0.3333333333333333,-0.4038461538461538,-0.5256410256410258,-0.4615384615384615,0.0128205128205128,0.0064102564102564,-0.4038461538461539,-0.3397435897435898,-0.2756410256410256,-0.019230769230769273,-0.3012820512820513,-0.2435897435897436,-0.3910256410256411,-0.3333333333333335
2020-04-14,1756.699951171875,162412,7168,155244,0.5,0.0192307692307692,0.5833333333333334,0.0552017657666694,0.1094479752972987,0.1520099174022118,0.0979374694824217,0.05128205128205132,-0.0064102564102563875,-0.5,-0.46153846153846156,-0.35256410256410253,0.012820512820512801,0.006410256410256401,-0.42948717948717946,-0.3782051282051282,-0.32692307692307687,0.0064102564102564985,-0.0064102564102563875,-0.41025641025641024,-0.34615384615384626,-0.21794871794871795
2020-04-21,1678.199951171875,155492,9221,146271,0.4423076923076923,0.0256410256410256,0.532051282051282,-0.0446860603301283,0.008048956001162,0.0108420675396927,0.0190053593380377,-0.01282051282051283,-0.025641025641025605,-0.5320512820512822,-0.5064102564102565,-0.4358974358974359,0.0128205128205128,0.0256410256410256,-0.3397435897435897,-0.3717948717948718,-0.2948717948717949,-0.038461538461538436,-0.05769230769230771,-0.42307692307692313,-0.3782051282051282,-0.3205128205128205
2020-04-28,1710.5,154025,7619,146406,0.4294871794871794,0.0256410256410256,0.532051282051282,0.019246841716072,-0.0262992841441451,0.0802702877518086,0.0416539951470713,-0.0705128205128206,-0.019230769230769273,-0.4615384615384617,-0.39743589743589747,-0.48076923076923084,0.006410256410256398,0.019230769230769197,-0.2435897435897436,-0.4294871794871795,-0.2756410256410256,-0.05128205128205132,-0.04487179487179482,-0.35256410256410253,-0.21794871794871795,-0.3653846153846154
2020-05-05,1704.4000244140625,142326,9085,133241,0.4038461538461538,0.032051282051282,0.5,-0.0035661944378471,0.0156120092983509,0.023786625675445,0.0273039898105758,-0.03846153846153849,-0.05128205128205132,-0.38461538461538464,-0.4551282051282051,-0.5128205128205128,0.006410256410256401,0.0192307692307692,0.0256410256410256,-0.3846153846153847,-0.3076923076923077,-0.03205128205128205,-0.07051282051282048,-0.3717948717948718,-0.3141025641025641,-0.3846153846153846
2020-05-12,1704.4000244140625,144015,21798,122217,0.4166666666666667,0.1858974358974359,0.4615384615384615,0.0,-0.0035661944378471,-0.0297716902211579,0.1177126350096113,-0.01282051282051272,-0.08333333333333331,-0.0897435897435897,-0.5833333333333333,-0.3974358974358974,0.1602564102564103,0.1666666666666667,0.1730769230769231,-0.2628205128205128,-0.1474358974358974,-0.07051282051282054,-0.12179487179487186,-0.12820512820512825,-0.5320512820512822,-0.30769230769230776
